,Name,R1toR2,R2toR3,R3toR4,R4toR5,R5toR6,R6toR7,R7toR8,R8toR9,R9toR10
musicbox,0.0,1.73,0.0,0.0,1.17,0.0,0.0,7.32,7.24
mycroft-core,0.68,22.85,0.21,-3.29,0.0,0.0,0.04,0.04,0.0
nameko,3.51,-0.19,0.19,-0.56,0.0,-0.43,0.26,0.0,-0.51
neon,-0.26,-0.65,3.15,-0.64,0.0,0.0,-0.87,-0.95,0.67
nni,7.96,-3.14,0.0,0.0,-0.88,-2.45,-1.32,0.0,-0.81
ntfy,0.0,0.0,-5.44,0.0,2.67,-2.87,0.0,-0.97,-17.89
nuclei-templates,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
numpy,0.8,-0.71,0.0,0.0,0.0,0.0,-0.38,0.0,0.0
nupic,0.0,0.0,0.0,0.0,0.0,2.97,-2.88,0.06,-0.06
objection,-1.23,-0.0,-0.0,1.42,-0.0,-0.0,-0.0,-0.0,-0.0
OctoPrint,-7.42,2.98,-4.36,-0.86,-14.1,0.0,0.0,25.79,0.0
OneForAll,4.19,0.6,0.46,-0.43,-0.75,0.5,0.59,0.38,1.01
onionshare,0.0,-3.41,0.0,-6.34,-0.61,4.33,2.16,-1.61,-9.38
OpenNMT-py,9.32,-0.33,-3.81,-2.04,0.0,-0.0,0.41,3.8,-1.49
openpilot,-16.99,0.43,0.03,1.39,-1.2,1.23,0.38,7.86,0.08
opensnitch,-8.11,-0.62,5.37,0.0,-21.79,-0.7,0.0,-8.62,0.0
oppia,-2.04,0.17,-0.95,1.13,2.86,0.62,-0.32,0.0,-1.44
optuna,-5.97,-0.19,0.14,0.86,0.26,1.4,0.29,-1.77,-0.19
owasp-mstg,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,9900.0,0.0,0.0
PaddleHub,3.21,-2.83,1.66,2.01,0.0,-1.97,0.0,-1.84,0.11
PaddleSeg,5.21,-3.77,-12.35,5.94,1.25,1.15,-1.2,-0.12,-0.13
pandas,-0.46,1.79,0.04,-0.17,-1.68,-1.52,-0.07,0.16,0.0
paperless-ng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paperless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ParlAI,-0.38,-0.03,2.2,-0.36,-0.07,0.0,-0.05,1.09,-1.08
PathPicker,-2.46,-3.25,19.28,1.79,8.65,-0.0,-3.19,-1.32,-1.58
patroni,0.0,-5.17,-0.45,0.0,-0.6,3.09,-12.28,-6.06,12.42
peewee,-1.86,-3.39,-3.71,-1.11,0.0,0.0,0.12,1.12,-0.11
pendulum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persepolis,-1.91,-2.46,0.0,0.0,5.54,0.0,0.0,4.94,2.57
Photon,3.69,49.55,0.0,24.07,5.22,0.0,-2.52,9.45,-8.63
Pillow,-0.46,0.04,-0.1,-6.31,6.77,-0.03,0.03,-6.34,0.0
pip-tools,0.8,0.0,0.0,0.0,0.0,-13.78,0.0,0.0,13.92
pipx,-0.93,-10.86,12.29,0.43,0.0,0.0,0.0,1.66,0.0
platformio-core,0.0,-2.28,0.0,4.32,-0.44,-5.49,-3.38,0.66,-1.44
playwright-python,6.97,-1.93,1.56,-1.89,-1.79,1.19,0.58,0.0,-2.96
plotly.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poetry,-3.27,-0.27,0.0,0.0,0.27,0.41,0.0,-1.08,0.0
pre-commit,0.0,0.0,0.0,0.0,-0.13,-0.41,0.0,0.0,0.0
prefect,-1.17,-3.64,-1.51,-5.48,3.19,7.09,0.44,-1.55,1.13
prophet,53.42,-16.15,-1.14,-14.87,2.51,-3.15,-14.86,16.83,81.01
proselint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pwntools,-0.64,18.38,0.0,0.0,0.0,0.0,0.0,0.0,0.8
pydub,-7.1,-0.36,0.0,0.0,7.73,0.0,0.0,0.0,0.0
PyGithub,0.0,-0.84,0.0,0.0,0.0,1.49,0.0,1.25,-1.63
pyinstaller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pyjwt,0.0,0.0,0.0,0.0,0.0,8.77,9.38,8.53,0.0
pylint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pymc,6912.22,9.3,-8.51,-4.1,0.04,0.0,0.0,0.0,0.0
pyod,0.17,-2.67,-4.4,-2.27,3.7,0.0,-5.67,1.47,0.14
pyodide,0.0,0.0,0.0,-0.55,1.11,-1.1,0.0,-1.03,0.0
PyPDF2,0.0,0.0,4.75,-0.14,-2.36,0.0,0.0,6.69,-7.76
pyright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pyro,0.6,0.24,-2.41,0.0,-7.4,-0.72,-0.9,-0.05,-0.43
pyTelegramBotAPI,-5.01,0.0,8.24,22.84,-1.89,0.0,0.0,0.0,-7.25
pytesseract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pytest,-2.56,0.27,0.0,-0.02,0.0,0.0,0.0,2.26,-2.2
python-for-android,-0.39,4.86,9.65,0.0,0.0,0.0,0.0,0.0,0.0
python-telegram-bot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.08,0.77
python,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0
pytorch-image-models,5.67,0.0,-1.67,-5.78,-0.77,9.45,0.0,0.21,0.0
pytorch-lightning,0.15,1.3,-2.49,7.57,-0.0,2.47,-17.12,-0.26,3.55
